date,close,volume,day,macd,macds,macdh,rsv_9,kdjk_9,kdjk,kdjd_9,kdjd,kdjj_9,kdjj,rs_14,rsi_14,rsi,close_50_sma,ma50,close_200_sma,ma200,vix,TLT,IEF,SHY,interest_rates,benz_rate
2022-11-09,371.004,78495500.0,2.0,0.779,0.472,0.307,10.25,28.658,28.658,37.509,37.509,10.957,10.957,0.919,47.9,47.9,374.679,374.679,401.616,401.616,26.09,94.61,94.03,80.82,3.78,5.682
2022-11-10,391.392,141455800.0,3.0,2.072,0.792,1.28,86.103,47.807,47.807,40.941,40.941,61.537,61.537,1.521,60.333,60.333,374.701,374.701,401.449,401.449,23.53,98.25,96.14,81.26,3.78,6.941
2022-11-11,395.18,93839900.0,4.0,3.364,1.307,2.058,86.355,60.656,60.656,47.513,47.513,86.943,86.943,1.641,62.14,62.14,374.775,374.775,401.311,401.311,22.52,97.89,95.94,81.24,3.78,6.88
2022-11-14,391.819,71903500.0,0.0,4.07,1.859,2.211,73.363,64.892,64.892,53.306,53.306,88.063,88.063,1.472,59.547,59.547,374.864,374.864,401.104,401.104,23.73,97.65,95.71,81.17,3.78,6.449
2022-11-15,395.16,93194500.0,1.0,4.843,2.456,2.387,78.67,69.485,69.485,58.699,58.699,91.056,91.056,1.582,61.277,61.277,375.049,375.049,400.875,400.875,24.54,99.23,96.42,81.25,3.78,6.857
2022-11-16,392.146,68508500.0,2.0,5.153,2.995,2.158,68.541,69.17,69.17,62.189,62.189,83.132,83.132,1.429,58.833,58.833,375.035,375.035,400.615,400.615,24.11,101.4,97.13,81.26,3.78,7.0
2022-11-17,390.946,74496300.0,3.0,5.241,3.445,1.797,60.404,66.248,66.248,63.542,63.542,71.66,71.66,1.372,57.843,57.843,374.946,374.946,400.328,400.328,23.93,100.33,96.47,81.16,3.78,6.867
2022-11-18,392.721,92922500.0,4.0,5.393,3.834,1.558,66.589,66.362,66.362,64.482,64.482,70.121,70.121,1.436,58.943,58.943,374.769,374.769,400.103,400.103,23.12,99.64,96.13,81.07,3.78,5.8
2022-11-21,391.293,51243200.0,0.0,5.336,4.134,1.201,61.613,64.779,64.779,64.581,64.581,65.174,65.174,1.361,57.641,57.641,374.478,374.478,399.86,399.86,22.36,100.06,96.07,81.05,3.78,7.1
2022-11-22,396.559,60429000.0,1.0,5.65,4.438,1.213,65.498,65.019,65.019,64.727,64.727,65.602,65.602,1.568,61.058,61.058,374.644,374.644,399.651,399.651,21.29,101.48,96.62,81.11,3.78,6.867
2022-11-23,399.058,68261600.0,2.0,6.032,4.756,1.275,69.723,66.587,66.587,65.347,65.347,69.066,69.066,1.674,62.6,62.6,374.832,374.832,399.436,399.436,20.35,103.25,97.14,81.18,3.78,5.812
2022-11-25,398.968,30545400.0,4.0,6.255,5.056,1.199,69.025,67.399,67.399,66.031,66.031,70.136,70.136,1.667,62.505,62.505,375.105,375.105,399.188,399.188,20.5,102.9,97.11,81.19,3.78,5.286
2022-11-28,392.602,67881600.0,0.0,5.85,5.215,0.635,19.249,51.349,51.349,61.137,61.137,31.773,31.773,1.271,55.967,55.967,375.311,375.311,398.949,398.949,22.21,103.19,97.15,81.21,3.78,6.536
2022-11-29,391.928,52310000.0,1.0,5.413,5.255,0.158,13.977,38.892,38.892,53.722,53.722,9.231,9.231,1.237,55.307,55.307,375.443,375.443,398.749,398.749,21.89,101.98,96.74,81.18,3.78,5.444
2022-11-30,404.274,144566700.0,2.0,5.994,5.402,0.591,80.579,52.787,52.787,53.41,53.41,51.541,51.541,1.758,63.737,63.737,375.911,375.911,398.619,398.619,20.58,102.73,97.61,81.42,3.78,6.353
2022-12-01,403.976,76398200.0,3.0,6.356,5.593,0.763,65.26,56.945,56.945,54.589,54.589,61.658,61.658,1.734,63.427,63.427,376.506,376.506,398.452,398.452,19.84,105.76,98.48,81.43,4.1,6.0
2022-12-02,403.51,85342700.0,4.0,6.531,5.781,0.75,62.572,58.821,58.821,55.999,55.999,64.463,64.463,1.696,62.91,62.91,377.154,377.154,398.281,398.281,19.06,107.09,98.68,81.41,4.1,6.5
2022-12-05,396.251,77289800.0,0.0,6.014,5.827,0.187,17.672,45.104,45.104,52.368,52.368,30.578,30.578,1.239,55.343,55.343,377.782,377.782,398.12,398.12,20.75,105.59,97.68,81.18,4.1,5.601
2022-12-06,390.539,77972200.0,1.0,5.085,5.679,-0.594,-5.995,28.071,28.071,44.269,44.269,-4.324,-4.324,1.009,50.224,50.224,378.367,378.367,397.944,397.944,22.17,106.95,98.28,81.27,4.1,6.421
2022-12-07,389.875,65927900.0,2.0,4.247,5.393,-1.146,-9.614,15.509,15.509,34.682,34.682,-22.836,-22.836,0.986,49.649,49.649,378.958,378.958,397.788,397.788,22.68,109.47,99.14,81.44,4.1,6.667
2022-12-08,392.929,60737900.0,3.0,3.785,5.071,-1.286,7.021,12.68,12.68,27.348,27.348,-16.656,-16.656,1.099,52.351,52.351,379.468,379.468,397.685,397.685,22.29,109.17,98.58,81.36,4.1,6.867
2022-12-09,389.994,81447700.0,4.0,3.145,4.686,-1.54,-8.966,5.465,5.465,20.054,20.054,-23.713,-23.713,0.984,49.596,49.596,380.072,380.072,397.535,397.535,22.83,106.33,97.85,81.32,4.1,6.857
2022-12-12,395.617,75405800.0,0.0,3.057,4.36,-1.303,21.659,10.863,10.863,16.99,16.99,-1.392,-1.392,1.199,54.531,54.531,380.901,380.901,397.368,397.368,25.0,106.67,97.71,81.27,4.1,6.111
2022-12-13,398.611,123782500.0,1.0,3.192,4.127,-0.934,36.983,19.569,19.569,17.85,17.85,23.009,23.009,1.323,56.949,56.949,381.602,381.602,397.221,397.221,22.55,107.7,98.59,81.51,4.1,6.727
2022-12-14,396.063,108111300.0,2.0,3.059,3.913,-0.854,23.463,20.867,20.867,18.856,18.856,24.891,24.891,1.188,54.303,54.303,382.027,382.027,397.093,397.093,21.14,108.16,98.86,81.52,4.1,6.429
2022-12-15,386.374,117705900.0,3.0,2.146,3.56,-1.414,-6.706,11.676,11.676,16.462,16.462,2.103,2.103,0.839,45.623,45.623,382.276,382.276,396.879,396.879,22.83,108.32,98.86,81.35,4.1,6.478
2022-12-16,381.813,119858000.0,4.0,1.043,3.056,-2.014,2.624,8.659,8.659,13.861,13.861,-1.746,-1.746,0.73,42.203,42.203,382.51,382.51,396.652,396.652,22.62,107.11,98.61,81.43,4.1,5.546
2022-12-19,378.575,79878100.0,0.0,-0.092,2.427,-2.519,0.916,6.078,6.078,11.267,11.267,-4.3,-4.3,0.664,39.915,39.915,382.887,382.887,396.427,396.427,22.42,105.31,97.81,81.33,4.1,5.089
2022-12-20,379.093,74427200.0,1.0,-0.939,1.754,-2.692,3.809,5.322,5.322,9.285,9.285,-2.605,-2.605,0.68,40.471,40.471,383.328,383.328,396.267,396.267,21.48,103.44,97.1,81.33,4.1,5.6
2022-12-21,384.762,78167400.0,2.0,-1.139,1.175,-2.314,21.175,10.606,10.606,9.725,9.725,12.367,12.367,0.863,46.324,46.324,383.929,383.929,396.15,396.15,20.07,103.7,97.22,81.41,4.1,7.5
2022-12-22,379.272,100120900.0,3.0,-1.721,0.596,-2.317,12.605,11.272,11.272,10.241,10.241,13.335,13.335,0.725,42.016,42.016,384.442,384.442,395.952,395.952,21.97,103.68,97.19,81.36,4.1,6.556
2022-12-23,381.454,59857300.0,4.0,-1.983,0.08,-2.063,18.713,13.753,13.753,11.412,11.412,18.434,18.434,0.793,44.236,44.236,384.813,384.813,395.773,395.773,20.87,102.16,96.75,81.32,4.1,7.6
2022-12-27,379.95,51638200.0,1.0,-2.286,-0.393,-1.893,16.856,14.787,14.787,12.537,12.537,19.288,19.288,0.755,43.013,43.013,385.319,385.319,395.614,395.614,21.65,100.14,95.94,81.21,4.1,4.479
2022-12-28,375.228,70911500.0,2.0,-2.874,-0.889,-1.985,2.236,10.603,10.603,11.892,11.892,8.026,8.026,0.648,39.338,39.338,385.549,385.549,395.446,395.446,22.14,99.55,95.71,81.21,4.1,6.167
2022-12-29,381.982,66970900.0,3.0,-2.763,-1.264,-1.499,57.058,26.088,26.088,16.624,16.624,45.017,45.017,0.865,46.394,46.394,385.828,385.828,395.267,395.267,21.44,100.68,96.18,81.27,4.1,6.357
2022-12-30,380.976,84022200.0,4.0,-2.725,-1.556,-1.169,49.098,33.758,33.758,22.336,22.336,56.604,56.604,0.836,45.544,45.544,386.139,386.139,395.037,395.037,21.67,99.56,95.78,81.17,4.1,7.714
2023-01-03,379.372,74850700.0,1.0,-2.792,-1.803,-0.989,36.409,34.642,34.642,26.438,26.438,51.05,51.05,0.791,44.155,44.155,386.479,386.479,394.772,394.772,22.9,101.46,96.53,81.24,4.33,5.346
2023-01-04,382.301,85934100.0,2.0,-2.579,-1.958,-0.62,59.58,42.955,42.955,31.943,31.943,64.977,64.977,0.898,47.314,47.314,386.702,386.702,394.498,394.498,22.01,102.85,97.27,81.32,4.33,5.619
2023-01-05,377.938,76970500.0,3.0,-2.731,-2.113,-0.618,27.166,37.692,37.692,33.86,33.86,45.357,45.357,0.766,43.378,43.378,386.747,386.747,394.203,394.203,22.46,103.28,97.13,81.21,4.33,7.0
2023-01-06,386.604,104189600.0,4.0,-2.127,-2.116,-0.011,79.38,51.588,51.588,39.769,39.769,75.226,75.226,1.08,51.932,51.932,386.845,386.845,393.925,393.925,21.13,105.18,98.38,81.52,4.33,6.154
2023-01-09,386.385,73978100.0,0.0,-1.648,-2.022,0.375,57.67,53.615,53.615,44.385,44.385,72.077,72.077,1.071,51.72,51.72,386.996,386.996,393.675,393.675,21.97,105.74,98.63,81.6,4.33,6.062
2023-01-10,389.095,65358100.0,1.0,-1.037,-1.825,0.788,73.351,60.194,60.194,49.654,49.654,81.273,81.273,1.184,54.217,54.217,387.242,387.242,393.406,393.406,20.58,103.99,98.01,81.53,4.33,5.81
2023-01-11,394.016,68881100.0,2.0,-0.154,-1.491,1.337,91.087,70.492,70.492,56.6,56.6,98.275,98.275,1.405,58.424,58.424,387.407,387.407,393.15,393.15,21.09,105.68,98.64,81.6,4.33,6.546
2023-01-12,395.451,90157700.0,3.0,0.654,-1.062,1.716,85.289,75.424,75.424,62.875,62.875,100.523,100.523,1.475,59.59,59.59,387.656,387.656,392.886,392.886,18.83,107.76,99.52,81.78,4.33,6.647
2023-01-13,396.985,63903900.0,4.0,1.402,-0.569,1.971,90.056,80.301,80.301,68.684,68.684,103.537,103.537,1.555,60.854,60.854,387.97,387.97,392.601,392.601,18.35,106.75,98.99,81.64,4.33,6.79
2023-01-17,396.258,62677300.0,1.0,1.914,-0.073,1.986,81.498,80.7,80.7,72.689,72.689,96.723,96.723,1.494,59.898,59.898,388.46,388.46,392.327,392.327,19.36,106.06,98.68,81.69,4.33,7.054
2023-01-18,390.002,99632300.0,2.0,1.794,0.301,1.493,52.359,71.253,71.253,72.211,72.211,69.339,69.339,1.096,52.284,52.284,388.902,388.902,392.057,392.057,20.34,108.63,100.02,81.87,4.33,6.0
2023-01-19,387.162,86958900.0,3.0,1.453,0.531,0.922,37.235,59.914,59.914,68.112,68.112,43.519,43.519,0.97,49.226,49.226,389.181,389.181,391.766,391.766,20.52,107.95,99.83,81.85,4.33,4.737
2023-01-20,394.375,91806400.0,4.0,1.745,0.774,0.971,58.058,59.295,59.295,65.173,65.173,47.54,47.54,1.285,56.23,56.23,389.533,389.533,391.492,391.492,19.85,106.2,99.17,81.78,4.33,7.0
2023-01-23,399.107,84178800.0,0.0,2.331,1.085,1.246,78.369,65.653,65.653,65.333,65.333,66.293,66.293,1.507,60.117,60.117,389.939,389.939,391.27,391.27,19.81,105.7,98.85,81.7,4.33,7.083
2023-01-24,398.678,59524900.0,1.0,2.73,1.414,1.316,74.194,68.5,68.5,66.389,66.389,72.723,72.723,1.475,59.601,59.601,390.492,390.492,391.068,391.068,19.2,107.22,99.42,81.73,4.33,6.943
2023-01-25,398.828,84800300.0,2.0,3.023,1.736,1.287,75.165,70.722,70.722,67.833,67.833,76.499,76.499,1.483,59.731,59.731,390.641,390.641,390.855,390.855,19.08,107.48,99.53,81.78,4.33,5.793
2023-01-26,403.211,72287400.0,3.0,3.568,2.102,1.465,90.324,77.256,77.256,70.974,70.974,89.819,89.819,1.735,63.442,63.442,390.802,390.802,390.671,390.671,18.73,106.98,99.17,81.73,4.33,5.941
2023-01-27,404.138,68346200.0,4.0,4.028,2.487,1.54,80.754,78.422,78.422,73.457,73.457,88.352,88.352,1.793,64.194,64.194,391.048,391.048,390.529,390.529,18.51,106.71,99.02,81.73,4.33,6.875
2023-01-30,399.067,74202000.0,0.0,3.938,2.778,1.16,56.493,71.112,71.112,72.675,72.675,67.986,67.986,1.34,57.258,57.258,391.126,391.126,390.369,390.369,19.94,106.32,98.71,81.65,4.33,7.902
2023-01-31,404.935,86811800.0,1.0,4.291,3.08,1.21,84.567,75.597,75.597,73.649,73.649,79.493,79.493,1.655,62.33,62.33,391.382,391.382,390.214,390.214,19.4,107.17,99.21,81.8,4.33,4.769
2023-02-01,409.238,101459200.0,2.0,4.861,3.436,1.425,82.476,77.89,77.89,75.063,75.063,83.545,83.545,1.903,65.558,65.558,391.748,391.748,390.108,390.108,17.87,108.18,99.71,81.79,4.57,6.462
2023-02-02,415.195,101654500.0,3.0,5.728,3.895,1.834,87.416,81.065,81.065,77.064,77.064,89.069,89.069,2.274,69.46,69.46,392.197,392.197,390.03,390.03,18.73,108.32,99.67,81.8,4.58,7.167
2023-02-03,410.782,94736800.0,4.0,5.99,4.314,1.676,69.585,77.238,77.238,77.122,77.122,77.472,77.472,1.755,63.703,63.703,392.587,392.587,389.896,389.896,18.33,106.7,98.6,81.5,4.58,6.071
2023-02-06,408.272,60295300.0,0.0,5.927,4.637,1.291,59.442,71.306,71.306,75.183,75.183,63.552,63.552,1.54,60.625,60.625,392.821,392.821,389.751,389.751,19.43,105.91,97.75,81.27,4.58,7.04
2023-02-07,413.611,90990700.0,1.0,6.236,4.956,1.279,74.297,72.303,72.303,74.223,74.223,68.463,68.463,1.821,64.548,64.548,393.112,393.112,389.665,389.665,18.66,105.06,97.51,81.31,4.58,6.808
2023-02-08,409.089,76227500.0,2.0,6.046,5.174,0.872,48.856,64.487,64.487,70.978,70.978,51.506,51.506,1.449,59.17,59.17,393.315,393.315,389.616,389.616,19.63,105.56,97.87,81.34,4.58,7.263
2023-02-09,405.542,78694900.0,3.0,5.545,5.249,0.297,29.186,52.72,52.72,64.892,64.892,28.377,28.377,1.236,55.28,55.28,393.574,393.574,389.537,389.537,20.71,104.56,97.43,81.28,4.58,6.5
2023-02-10,406.489,70769700.0,4.0,5.166,5.232,-0.066,32.604,46.015,46.015,58.6,58.6,20.845,20.845,1.278,56.109,56.109,393.865,393.865,389.523,389.523,20.53,103.39,96.96,81.24,4.58,7.357
2023-02-13,411.26,64913500.0,0.0,5.19,5.223,-0.034,55.83,49.286,49.286,55.495,55.495,36.869,36.869,1.508,60.124,60.124,394.005,394.005,389.528,389.528,20.34,104.26,97.19,81.26,4.58,6.035
2023-02-14,411.071,88389300.0,1.0,5.134,5.206,-0.071,45.573,48.048,48.048,53.013,53.013,38.119,38.119,1.493,59.89,59.89,394.147,394.147,389.48,389.48,18.91,104.02,96.75,81.09,4.58,6.286
2023-02-15,412.406,61555700.0,2.0,5.139,5.192,-0.053,61.84,52.646,52.646,52.89,52.89,52.156,52.156,1.567,61.042,61.042,394.324,394.324,389.516,389.516,18.23,103.05,96.46,81.1,4.58,6.294
2023-02-16,406.728,76431500.0,3.0,4.631,5.08,-0.449,14.963,40.085,40.085,48.622,48.622,23.01,23.01,1.171,53.946,53.946,394.534,394.534,389.512,389.512,20.17,101.59,96.14,81.11,4.58,6.733
2023-02-17,405.712,89257800.0,4.0,4.099,4.884,-0.785,13.357,31.175,31.175,42.806,42.806,7.914,7.914,1.117,52.764,52.764,394.837,394.837,389.494,389.494,20.02,102.38,96.41,81.18,4.58,6.231
2023-02-21,397.573,82655900.0,1.0,2.987,4.504,-1.518,-7.685,18.222,18.222,34.612,34.612,-14.558,-14.558,0.798,44.377,44.377,394.991,394.991,389.372,389.372,22.87,100.39,95.36,81.02,4.58,5.814
2023-02-22,397.025,83742300.0,2.0,2.037,4.011,-1.974,0.026,12.157,12.157,27.127,27.127,-17.783,-17.783,0.782,43.871,43.871,395.073,395.073,389.322,389.322,22.29,101.31,95.53,81.06,4.58,6.13
2023-02-23,399.137,96242400.0,3.0,1.439,3.497,-2.058,15.355,13.223,13.223,22.492,22.492,-5.316,-5.316,0.866,46.406,46.406,395.256,395.256,389.296,389.296,21.14,102.3,95.9,81.11,4.58,6.062
2023-02-24,394.873,108194400.0,4.0,0.613,2.92,-2.307,5.759,10.735,10.735,18.573,18.573,-4.942,-4.942,0.732,42.257,42.257,395.241,395.241,389.312,389.312,21.67,100.97,95.32,80.94,4.58,5.056
2023-02-27,396.218,80444700.0,0.0,0.067,2.349,-2.283,12.04,11.17,11.17,16.105,16.105,1.299,1.299,0.784,43.959,43.959,395.193,395.193,389.331,389.331,20.95,101.25,95.61,81.01,4.58,7.206
2023-02-28,394.753,96438600.0,1.0,-0.479,1.784,-2.263,5.453,9.264,9.264,13.825,13.825,0.143,0.143,0.739,42.491,42.491,395.167,395.167,389.374,389.374,20.7,101.71,95.76,80.99,4.58,6.467
2023-03-01,393.239,99706800.0,2.0,-1.022,1.222,-2.244,-0.721,5.936,5.936,11.195,11.195,-4.583,-4.583,0.694,40.967,40.967,395.305,395.305,389.411,389.411,20.58,100.37,94.8,80.68,4.58,6.5
2023-03-02,396.298,85127800.0,3.0,-1.192,0.74,-1.931,26.137,12.669,12.669,11.687,11.687,14.635,14.635,0.826,45.239,45.239,395.594,395.594,389.417,389.417,19.59,99.48,94.41,80.71,4.58,6.524
2023-03-03,402.653,90120000.0,4.0,-0.804,0.431,-1.235,85.175,36.838,36.838,20.07,20.07,70.373,70.373,1.122,52.871,52.871,396.076,396.076,389.464,389.464,18.49,101.89,95.17,80.76,4.58,6.917
2023-03-06,402.932,72795900.0,0.0,-0.469,0.251,-0.72,70.12,47.932,47.932,29.358,29.358,85.081,85.081,1.136,53.18,53.18,396.553,396.553,389.471,389.471,18.61,101.1,95.0,80.72,4.58,6.863
2023-03-07,396.756,108310600.0,1.0,-0.694,0.062,-0.756,29.271,41.712,41.712,33.476,33.476,58.184,58.184,0.852,46.001,46.001,396.792,396.792,389.528,389.528,19.59,101.72,95.01,80.55,4.58,6.889
2023-03-08,397.403,74746600.0,2.0,-0.81,-0.113,-0.698,33.554,38.992,38.992,35.315,35.315,46.348,46.348,0.88,46.812,46.812,397.155,397.155,389.6,389.6,19.11,101.82,94.98,80.51,4.58,5.714
2023-03-09,390.071,111945300.0,3.0,-1.477,-0.385,-1.092,-2.711,25.091,25.091,31.907,31.907,11.46,11.46,0.655,39.568,39.568,397.327,397.327,389.635,389.635,22.61,102.07,95.57,80.77,4.58,5.579
2023-03-10,384.443,189253000.0,4.0,-2.432,-0.795,-1.637,0.531,16.904,16.904,26.906,26.906,-3.099,-3.099,0.54,35.08,35.08,397.417,397.417,389.605,389.605,24.8,105.59,97.33,81.21,4.58,6.0
2023-03-13,383.895,157790000.0,0.0,-3.196,-1.275,-1.921,12.108,15.305,15.305,23.039,23.039,-0.162,-0.162,0.531,34.668,34.668,397.591,397.591,389.588,389.588,26.52,105.83,98.51,82.02,4.58,5.417
2023-03-14,390.241,149752400.0,1.0,-3.252,-1.67,-1.582,35.786,22.132,22.132,22.737,22.737,20.923,20.923,0.755,43.019,43.019,397.756,397.756,389.586,389.586,23.73,104.09,97.58,81.71,4.58,6.875
2023-03-15,387.8,172996900.0,2.0,-3.454,-2.027,-1.426,26.679,23.648,23.648,23.041,23.041,24.863,24.863,0.691,40.856,40.856,397.892,397.892,389.532,389.532,26.14,106.1,98.99,82.19,4.58,6.818
2023-03-16,394.604,143254200.0,3.0,-3.029,-2.228,-0.802,52.067,33.121,33.121,26.401,26.401,46.561,46.561,0.946,48.613,48.613,398.197,398.197,389.463,389.463,22.99,105.27,98.1,81.86,4.58,6.261
2023-03-17,389.99,140553400.0,4.0,-3.03,-2.388,-0.642,38.884,35.042,35.042,29.281,29.281,46.564,46.564,0.797,44.364,44.364,398.351,398.351,389.383,389.383,25.51,106.85,99.26,82.27,4.58,6.538
2023-03-20,393.74,93055800.0,0.0,-2.698,-2.45,-0.248,62.842,44.309,44.309,34.29,34.29,64.345,64.345,0.935,48.318,48.318,398.667,398.667,389.338,389.338,24.15,105.91,98.86,82.17,4.58,6.767
2023-03-21,398.91,91524200.0,1.0,-1.994,-2.359,0.365,87.662,58.76,58.76,42.447,42.447,91.386,91.386,1.139,53.251,53.251,398.913,398.913,389.28,389.28,21.38,105.0,98.0,81.86,4.58,7.13
2023-03-22,392.11,111746600.0,2.0,-1.962,-2.279,0.317,52.472,56.664,56.664,47.186,47.186,75.62,75.62,0.884,46.909,46.909,399.027,399.027,389.222,389.222,22.26,106.4,99.29,82.24,4.58,6.85
2023-03-23,393.17,119351300.0,3.0,-1.83,-2.19,0.359,57.326,56.885,56.885,50.419,50.419,69.817,69.817,0.921,47.95,47.95,399.109,399.109,389.163,389.163,22.61,106.4,99.86,82.48,4.83,6.273
2023-03-24,395.75,107682400.0,4.0,-1.5,-2.052,0.551,64.111,59.293,59.293,53.377,53.377,71.126,71.126,1.02,50.493,50.493,399.143,399.143,389.098,389.098,21.74,106.85,99.89,82.52,4.83,5.826
2023-03-27,396.49,74010400.0,0.0,-1.166,-1.874,0.709,68.051,62.213,62.213,56.322,56.322,73.993,73.993,1.05,51.229,51.229,399.164,399.164,389.059,389.059,20.6,104.34,98.66,82.17,4.83,6.345
2023-03-28,395.6,62871700.0,1.0,-0.961,-1.692,0.731,57.469,60.631,60.631,57.759,57.759,66.377,66.377,1.011,50.261,50.261,399.137,399.137,389.063,389.063,19.97,104.53,98.6,82.08,4.83,5.9
2023-03-29,401.35,77497900.0,2.0,-0.331,-1.42,1.088,91.822,71.028,71.028,62.182,62.182,88.721,88.721,1.275,56.041,56.041,399.238,399.238,389.153,389.153,19.12,104.32,98.43,82.05,4.83,6.571
2023-03-30,403.7,69840000.0,3.0,0.353,-1.065,1.418,95.652,79.236,79.236,67.867,67.867,101.976,101.976,1.391,58.179,58.179,399.512,399.512,389.328,389.328,19.02,104.8,98.58,82.06,4.83,6.5
2023-03-31,409.39,112062600.0,4.0,1.34,-0.584,1.924,98.473,85.649,85.649,73.794,73.794,109.358,109.358,1.695,62.888,62.888,399.957,399.957,389.537,389.537,18.7,106.37,99.12,82.16,4.83,6.429
2023-04-03,410.95,67391100.0,0.0,2.222,-0.023,2.245,98.088,89.795,89.795,79.128,79.128,111.13,111.13,1.784,64.082,64.082,400.288,400.288,389.727,389.727,18.55,106.6,99.39,82.08,4.83,6.698
2023-04-04,408.67,66601500.0,1.0,2.705,0.523,2.183,85.568,88.386,88.386,82.214,82.214,100.731,100.731,1.564,60.993,60.993,400.48,400.48,389.968,389.968,19.0,107.13,100.03,82.27,4.83,6.9
2023-04-05,407.6,65200200.0,2.0,2.968,1.012,1.956,80.817,85.863,85.863,83.43,83.43,90.729,90.729,1.472,59.543,59.543,400.658,400.658,390.199,390.199,19.08,108.25,100.45,82.38,4.83,6.577
2023-04-06,409.19,63743300.0,3.0,3.267,1.463,1.804,85.025,85.584,85.584,84.148,84.148,88.455,88.455,1.566,61.026,61.026,400.865,400.865,390.393,390.393,18.4,108.53,100.48,82.35,4.83,6.9
2023-04-10,409.61,63681000.0,0.0,3.498,1.87,1.628,87.328,86.165,86.165,84.82,84.82,88.855,88.855,1.593,61.428,61.428,400.993,400.993,390.592,390.592,18.97,106.78,99.49,82.06,4.83,4.81
2023-04-11,409.72,59297900.0,1.0,3.647,2.225,1.422,83.384,85.238,85.238,84.96,84.96,85.795,85.795,1.6,61.54,61.54,401.105,401.105,390.774,390.774,19.1,107.0,99.45,82.05,4.83,7.278
2023-04-12,408.05,86420400.0,2.0,3.59,2.498,1.091,60.422,76.966,76.966,82.295,82.295,66.308,66.308,1.424,58.752,58.752,401.285,401.285,390.888,390.888,19.09,106.89,99.74,82.14,4.83,6.4
2023-04-13,413.47,85814800.0,3.0,3.936,2.786,1.15,96.017,83.317,83.317,82.636,82.636,84.678,84.678,1.808,64.391,64.391,401.455,401.455,391.036,391.036,17.8,106.05,99.41,82.19,4.83,6.333
2023-04-14,412.46,78161500.0,4.0,4.082,3.045,1.037,72.051,79.561,79.561,81.611,81.611,75.462,75.462,1.679,62.671,62.671,401.52,401.52,391.219,391.219,17.07,105.08,98.92,82.0,4.83,6.25
2023-04-17,413.94,66436400.0,0.0,4.268,3.289,0.978,87.779,82.301,82.301,81.841,81.841,83.22,83.22,1.792,64.181,64.181,401.495,401.495,391.411,391.411,16.95,103.83,98.29,81.88,4.83,6.956
2023-04-18,414.21,63560000.0,1.0,4.386,3.509,0.877,84.96,83.187,83.187,82.29,82.29,84.982,84.982,1.814,64.463,64.463,401.563,401.563,391.619,391.619,16.83,104.2,98.45,81.86,4.83,6.4
2023-04-19,414.14,55227300.0,2.0,4.423,3.692,0.732,84.263,83.546,83.546,82.708,82.708,85.221,85.221,1.803,64.321,64.321,401.681,401.681,391.807,391.807,16.46,104.1,98.24,81.79,4.83,7.2
2023-04-20,411.88,75840400.0,3.0,4.222,3.798,0.424,60.615,75.902,75.902,80.44,80.44,66.828,66.828,1.485,59.76,59.76,401.646,401.646,391.98,391.98,17.17,104.99,98.81,81.99,4.83,7.2
2023-04-21,412.2,73457400.0,4.0,4.041,3.846,0.195,57.488,69.764,69.764,76.881,76.881,55.53,55.53,1.512,60.19,60.19,401.708,401.708,392.149,392.149,16.77,104.4,98.57,81.94,4.83,5.75
2023-04-24,412.63,64332100.0,0.0,3.888,3.855,0.033,62.681,67.403,67.403,73.722,73.722,54.766,54.766,1.551,60.797,60.797,401.85,401.85,392.291,392.291,16.89,105.41,99.05,82.03,4.83,8.188
2023-04-25,406.08,97766700.0,1.0,3.201,3.724,-0.523,0.619,45.142,45.142,64.195,64.195,7.035,7.035,0.947,48.633,48.633,401.842,401.842,392.402,392.402,18.76,106.96,100.03,82.35,4.83,6.286
2023-04-26,404.36,80447000.0,2.0,2.49,3.477,-0.988,4.858,31.714,31.714,53.368,53.368,-11.595,-11.595,0.853,46.029,46.029,401.704,401.704,392.527,392.527,18.84,105.82,99.64,82.25,4.83,7.083
2023-04-27,412.41,92968400.0,3.0,2.546,3.291,-0.745,72.278,45.235,45.235,50.657,50.657,34.391,34.391,1.353,57.5,57.5,401.731,401.731,392.709,392.709,17.03,104.77,98.99,82.09,4.83,7.833
2023-04-28,415.93,89335600.0,4.0,2.842,3.201,-0.359,99.918,63.463,63.463,54.926,54.926,80.537,80.537,1.588,61.366,61.366,401.801,401.801,392.918,392.918,15.78,106.46,99.73,82.18,4.83,7.583
2023-05-01,415.51,62122300.0,0.0,3.007,3.162,-0.155,84.754,70.56,70.56,60.137,60.137,91.406,91.406,1.542,60.657,60.657,401.977,401.977,393.129,393.129,16.08,103.13,98.32,81.81,4.83,7.2
2023-05-02,410.84,103998500.0,1.0,2.731,3.076,-0.345,51.012,64.044,64.044,61.439,61.439,69.253,69.253,1.141,53.285,53.285,402.079,402.079,393.281,393.281,17.78,105.7,99.6,82.08,4.83,5.429
2023-05-03,408.02,91531800.0,2.0,2.258,2.912,-0.655,30.636,52.908,52.908,58.595,58.595,41.532,41.532,0.976,49.381,49.381,402.288,402.288,393.435,393.435,18.34,106.29,100.25,82.28,4.83,3.5
2023-05-04,405.13,94901900.0,3.0,1.631,2.656,-1.025,10.015,38.61,38.61,51.934,51.934,11.963,11.963,0.841,45.688,45.688,402.45,402.45,393.524,393.524,20.09,105.24,100.23,82.41,5.08,8.0
